instance_id,dataset,model,ground_truth_label,predicted_label,confidence,correct,model_refused,prompt_tokens,response_tokens,prompt_hash,jaccard_H_R,jaccard_H_CF,jaccard_H_RO,jaccard_R_CF,jaccard_R_RO,jaccard_CF_RO,overlap_H_R,overlap_H_CF,overlap_H_RO,overlap_R_CF,overlap_R_RO,overlap_CF_RO,rbo_H_RO,kendall_H_RO,normalized_kendall_H_RO,ecs,ecs_overlap,ecs_random,ecs_lift,ecs_random_weighted,ecs_lift_weighted,ecs_extraction_rationale,ecs_extraction_perturbation,ecs_primary_pairs,ecs_adj,ecs_adj_er,ecs_adj_ep,ecs_adj_rp,ecs_adj_n_components,ecs_adj_complete,n_degenerate_pairs,cf_flip_verified,cf_valid_first_attempt,cf_corrected,ro_self_corrected,cf_actual_label,highlighting_parsed,rationale_parsed,counterfactual_parsed,rank_ordering_parsed,cc3_size,cc4_size
ag_news_test_001178,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.95,True,False,1379,426,6dc597fac80f06b3,0.2222222222222222,,0.375,,0.25,,0.4,,0.6,,0.4,,0.3043404999999999,,,0.2361111111111111,0.4,0.1631658730158737,0.0729452380952374,0.20353412698412782,0.03257698412698329,0.2361111111111111,,2,0.09642658595898877,0.09642658595898877,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_000847,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1668,534,221be2b30e494643,0.5,0.6,0.2727272727272727,0.6,0.16666666666666666,0.2,0.6666666666666666,0.8571428571428571,0.6,0.8571428571428571,0.4,0.4,0.08027406932142855,,,0.4133333333333334,0.6361904761904762,0.19092462963506945,0.22240870369826393,0.19619950058111668,0.2171338327522167,0.3333333333333333,0.4,4,0.41930410454712314,0.17685215258616513,0.39122458139091876,0.6898355796642854,3,True,0,True,True,False,False,Sports,True,True,True,True,5,2
ag_news_test_005508,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1528,589,1961f90359f46e28,0.42857142857142855,,0.3333333333333333,,0.3333333333333333,,1.0,,0.6,,0.6666666666666666,,0.26876954285714283,,,0.38095238095238093,0.8333333333333333,0.10874821428571442,0.2722041666666665,0.11280317460317475,0.2681492063492062,0.38095238095238093,,2,0.7313060817547358,0.7313060817547358,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_004794,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.95,True,False,1383,453,7293938ae46eef5b,0.16666666666666666,,0.2222222222222222,,0.2,,1.0,,0.4,,1.0,,0.13615199999999997,,,0.18333333333333335,1.0,0.0671000000000005,0.11623333333333284,0.06719166666666718,0.11614166666666617,0.18333333333333335,,2,1.0,1.0,,,1,False,1,False,False,False,False,,True,True,False,True,1,1
ag_news_test_003876,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1808,592,7814c3d7e160dbb5,0.08333333333333333,0.5833333333333334,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.7777777777777778,0.8,1.0,0.6666666666666666,0.8,0.14813917763142856,0.0,0.5,0.3466666666666667,0.7155555555555555,0.10214087866381968,0.244525788002847,0.1048133081787492,0.24185335848791747,0.20833333333333331,0.4916666666666667,4,0.6211207747338565,0.2576939211906134,0.605668403010956,1.0,3,True,0,True,True,False,False,Sports,True,True,True,True,4,1
ag_news_test_000924,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1802,638,3dc6c24cd80f1b67,0.0,,0.4444444444444444,,0.0,,0.0,,0.8,,0.0,,0.2768484021428571,0.6666666666666669,0.8333333333333335,0.0,0.0,0.0638375000000008,-0.0638375000000008,0.06608750000000083,-0.06608750000000083,0.0,,2,-0.2681604744780316,-0.2681604744780316,,,1,False,0,False,False,False,False,,True,True,False,True,0,0
ag_news_test_006646,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.95,True,False,1922,589,39cb0474a006e0cf,,,0.5714285714285714,,,,,,0.8,,,,0.36375399999999997,0.0,0.5,,,,,,,,,0,,,,,0,False,0,False,False,False,False,Business,True,False,False,True,0,0
ag_news_test_005057,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,0.95,True,False,1855,637,26a49f39cdde31ea,0.5,,0.2727272727272727,,0.5714285714285714,,0.8333333333333334,,0.6,,0.8,,0.2776265836071428,,,0.5357142857142857,0.8166666666666667,0.13561148365523387,0.4001028020590518,0.137703456959707,0.3980108287545787,0.5357142857142857,,2,0.6544680881621732,0.6544680881621732,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
ag_news_test_006875,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,0.95,True,False,1617,585,864e2998db9e727a,0.3333333333333333,,0.3,,0.5,,0.75,,0.6,,0.75,,0.33193067660714276,,,0.41666666666666663,0.75,0.0950401244588746,0.321626542207792,0.09950313852813866,0.317163528138528,0.41666666666666663,,2,0.5785809461715776,0.5785809461715776,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_001298,ag_news,eu.amazon.nova-pro-v1:0,World,World,1.0,True,False,1993,702,96cc6757715fdaf8,0.2727272727272727,,0.2727272727272727,,0.42857142857142855,,0.6,,0.6,,0.6,,0.15467885807142853,,,0.35064935064935066,0.6,0.12880652125652106,0.2218428293928296,0.1273962703962702,0.22325308025308047,0.35064935064935066,,2,0.3362481771491493,0.3362481771491493,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_000698,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,0.95,True,False,2500,818,ad36ee47ed1b9d8e,0.1111111111111111,,0.4444444444444444,,0.16666666666666666,,0.5,,0.8,,0.5,,0.2866899021428571,0.6666666666666669,0.8333333333333335,0.1388888888888889,0.5,0.08013194444444507,0.05875694444444382,0.08622222222222276,0.05266666666666614,0.1388888888888889,,2,0.23153135064055624,0.23153135064055624,,,1,False,0,False,False,False,False,Sports,True,True,False,True,0,0
ag_news_test_003678,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1201,343,0a2bad1db1cd8dec,0.5,,0.6,,0.5,,1.0,,0.75,,1.0,,0.32004099999999996,,,0.5,1.0,0.15652499999999697,0.34347500000000303,0.16212499999999674,0.33787500000000326,0.5,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_001335,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.95,True,False,2180,609,a386f645c1e46c77,0.0,,0.5,,0.2,,0.0,,0.8,,1.0,,0.11748355714285715,-1.0,0.0,0.1,0.5,0.05056428571428585,0.04943571428571415,0.051907142857143,0.04809285714285701,0.1,,2,1.0,1.0,,,1,False,1,False,False,False,False,Business,True,True,False,True,0,0
ag_news_test_003283,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,0.95,True,False,1785,579,6b8688d9df4228aa,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.40550174714285714,0.0,0.5,0.26666666666666666,0.6666666666666666,0.09725610389610365,0.16941056277056302,0.09708532467532431,0.16958134199134234,0.3333333333333333,0.3333333333333333,4,0.4624661066249671,0.7361810682730175,0.7361810682730175,-0.08496381667113376,3,True,0,True,True,False,False,Business,True,True,True,True,4,0
ag_news_test_007213,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,0.95,True,False,1546,508,73ea906ea92c64fa,0.25,,0.3,,0.4,,1.0,,0.6,,1.0,,0.31449716232142844,,,0.325,1.0,0.0686138888888897,0.2563861111111103,0.07342777777777848,0.25157222222222153,0.325,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_006465,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1440,387,efe4fa8b9786d68f,0.16666666666666666,0.0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.8,0.0,0.5,0.5,0.17916299999999996,-0.3333333333333334,0.33333333333333326,0.1,0.3,0.09165999999999962,0.008340000000000389,0.10999999999999914,-0.009999999999999135,0.16666666666666666,0.08333333333333333,4,0.03419048329557937,0.23005032350826737,-0.04493170381020853,-0.08254716981132075,3,True,0,True,True,False,False,Business,True,True,True,True,1,0
ag_news_test_002934,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,1.0,True,False,1460,466,ea9ea660d59f01f9,0.6,,0.25,,0.14285714285714285,,1.0,,0.4,,0.3333333333333333,,0.2616939999999999,,,0.37142857142857144,0.6666666666666666,0.1299595238095233,0.24146904761904814,0.13649523809523806,0.23493333333333338,0.37142857142857144,,2,0.5149834068056862,0.5149834068056862,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
ag_news_test_007574,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1723,601,d8c15ed1e5e67c86,0.5,,0.5,,0.6666666666666666,,1.0,,1.0,,0.8,,0.44907648284285706,0.0,0.5,0.5833333333333333,0.9,0.14795420551670596,0.4353791278166273,0.14475407231657283,0.4385792610167604,0.5833333333333333,,2,0.8092158966233429,0.8092158966233429,,,1,False,0,False,False,False,False,,True,True,False,True,4,4
ag_news_test_002003,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,0.95,True,False,1628,545,3a7c5c7758996eaf,0.36363636363636365,,0.4,,0.375,,0.6666666666666666,,0.8,,0.6,,0.19816326385714284,0.0,0.5,0.3693181818181818,0.6333333333333333,0.13994547535797547,0.22937270646020635,0.1520208749583746,0.21729730685980722,0.3693181818181818,,2,0.37829430801660746,0.37829430801660746,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
ag_news_test_005989,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1481,487,6325b464dcf6ccf4,0.0,,0.5,,0.0,,0.0,,0.8,,0.0,,0.26277505714285715,0.0,0.5,0.0,0.0,0.047814285714285865,-0.047814285714285865,0.04838571428571441,-0.04838571428571441,0.0,,2,-0.29411764705882354,-0.29411764705882354,,,1,False,1,False,False,False,False,,True,True,False,True,0,0
ag_news_test_007504,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Business,0.95,False,False,1684,650,e56caebf4741ddb2,0.36363636363636365,,0.625,,0.5,,0.5714285714285714,,1.0,,0.8,,0.42322412767857137,0.6,0.8,0.4318181818181818,0.6857142857142857,0.16661309523809376,0.26520508658008807,0.1866185023309998,0.24519967948718202,0.4318181818181818,,2,0.4360704433316814,0.4360704433316814,,,1,False,0,False,False,False,False,,True,True,False,True,4,4
ag_news_test_001979,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1387,569,9b528177ba2b5bec,0.3,,0.5,,0.5714285714285714,,0.5,,0.8,,0.8,,0.2177750571428571,0.3333333333333334,0.6666666666666667,0.4357142857142857,0.65,0.1871114448051976,0.24860284090908813,0.19404784451659768,0.24166644119768804,0.4357142857142857,,2,0.37690907980166943,0.37690907980166943,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
ag_news_test_003598,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1481,479,d3b763d64a051f32,0.16666666666666666,,0.375,,0.2,,1.0,,0.6,,1.0,,0.17734049999999996,,,0.18333333333333335,1.0,0.06094166666666727,0.12239166666666608,0.05986666666666726,0.12346666666666609,0.18333333333333335,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
ag_news_test_000981,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1874,507,738fa585e9337bf6,0.42857142857142855,,0.42857142857142855,,0.42857142857142855,,0.6,,0.6,,0.6,,0.3380409999999999,,,0.42857142857142855,0.6,0.21801190476190188,0.21055952380952667,0.21274999999999775,0.2158214285714308,0.42857142857142855,,2,0.2726171733074967,0.2726171733074967,,,1,False,0,False,False,False,False,Sci/Tech,True,True,False,True,2,2
ag_news_test_002237,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1322,447,664cd9ea3e7ec004,0.2222222222222222,,0.5714285714285714,,0.1111111111111111,,0.4,,0.8,,0.2,,0.26375399999999993,-0.3333333333333334,0.33333333333333326,0.16666666666666666,0.30000000000000004,0.21011994047619123,-0.04345327380952457,0.21627232142857233,-0.049605654761905676,0.16666666666666666,,2,-0.051796307023959334,-0.051796307023959334,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
ag_news_test_001591,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.95,True,False,1337,502,8c952499739e323d,0.2857142857142857,,0.5714285714285714,,0.3333333333333333,,0.6666666666666666,,0.8,,0.6666666666666666,,0.24552899999999997,0.3333333333333334,0.6666666666666667,0.30952380952380953,0.6666666666666666,0.13025863095238044,0.1792651785714291,0.13821041666666598,0.17131339285714356,0.30952380952380953,,2,0.4227721391827751,0.4227721391827751,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
ag_news_test_005628,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.85,True,False,1688,630,0b8956b2b1d79458,,,0.3,,,,,,0.6,,,,0.21449716232142854,,,,,,,,,,,0,,,,,0,False,0,False,False,False,False,,True,False,False,True,0,0
ag_news_test_000680,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1762,649,4e143e3a1fd3cb8c,0.5,,0.3333333333333333,,0.18181818181818182,,0.7142857142857143,,0.6,,0.4,,0.15892804285714282,,,0.34090909090909094,0.5571428571428572,0.1826563818126325,0.15825270909645844,0.197401211288712,0.14350787962037895,0.34090909090909094,,2,0.2412126898499906,0.2412126898499906,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_004114,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1913,660,716e6c29a877860d,0.1875,0.5384615384615384,0.23076923076923078,0.21428571428571427,0.625,0.2727272727272727,0.375,0.7777777777777778,0.6,0.375,1.0,0.6,0.33057011027987004,,,0.3675949050949051,0.6255555555555555,0.15706913207879175,0.21052577301611336,0.1598527822263737,0.20774212286853141,0.40625,0.40559440559440557,4,0.34043895527483686,0.5049254658440264,0.4486396426356969,0.06775175734478733,3,True,0,True,True,False,False,World,True,True,True,True,4,2
ag_news_test_000887,ag_news,eu.amazon.nova-pro-v1:0,Business,Sci/Tech,0.95,False,False,1678,595,3dc78ed902063667,0.3333333333333333,,0.18181818181818182,,0.5,,0.75,,0.4,,0.75,,0.15017145107142854,,,0.41666666666666663,0.75,0.12046222943722903,0.29620443722943757,0.12736379870129766,0.28930286796536897,0.41666666666666663,,2,0.5548369661527046,0.5548369661527046,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_002705,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,1.0,True,False,1597,554,ca2f9623d047ac35,0.3,,0.25,,0.3333333333333333,,1.0,,0.6,,0.6666666666666666,,0.43424919827714276,,,0.31666666666666665,0.8333333333333333,0.08894686147186198,0.22771980519480467,0.09827364718614792,0.21839301948051873,0.31666666666666665,,2,0.7418358340688438,0.7418358340688438,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_002739,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,1.0,True,False,1549,547,e3d8a46a57e8f6a4,0.4444444444444444,,0.4444444444444444,,0.25,,0.8,,0.8,,0.4,,0.3586234021428571,0.3333333333333334,0.6666666666666667,0.3472222222222222,0.6000000000000001,0.12968670634920826,0.21753551587301395,0.1320597312409832,0.21516249098123902,0.3472222222222222,,2,0.38883969590833695,0.38883969590833695,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_007418,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Business,0.95,False,False,1699,637,5f1c78ce6ed314fd,0.0,,0.4,,0.16666666666666666,,0.0,,0.8,,0.5,,0.40940955260714273,0.6666666666666669,0.8333333333333335,0.08333333333333333,0.25,0.054927777777777645,0.028405555555555684,0.060163888888888746,0.023169444444444583,0.08333333333333333,,2,-0.012655447092678823,-0.012655447092678823,,,1,False,0,False,False,False,False,,True,True,False,True,0,0
ag_news_test_003796,ag_news,eu.amazon.nova-pro-v1:0,Business,Sci/Tech,0.95,False,False,1620,609,d0f694ea81775b10,0.4,,0.3,,0.375,,0.6666666666666666,,0.6,,0.6,,0.26927216232142853,,,0.3875,0.6333333333333333,0.13848060966810907,0.24901939033189094,0.1383258484570981,0.2491741515429019,0.3875,,2,0.38481051975200387,0.38481051975200387,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_001088,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1669,453,9224169a87488a39,0.42857142857142855,0.42857142857142855,0.5,0.5,0.6,0.6,1.0,1.0,0.8,0.6666666666666666,1.0,1.0,0.420897057142857,0.6666666666666669,0.8333333333333335,0.5114285714285715,0.9333333333333332,0.11128587301587305,0.4001426984126984,0.11497793650793656,0.3964506349206349,0.5142857142857142,0.5142857142857142,4,0.8168346829725115,1.0,1.0,0.4505040489175343,3,True,0,True,True,False,False,Business,True,True,True,True,4,2
ag_news_test_007312,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1348,473,64688f9f41605a6d,0.125,,0.0,,0.3333333333333333,,0.3333333333333333,,0.0,,0.6666666666666666,,0.0,,,0.22916666666666666,0.5,0.13025863095238044,0.09890803571428622,0.1385309523809516,0.09063571428571507,0.22916666666666666,,2,0.2020460030923688,0.2020460030923688,,,1,False,0,False,False,False,False,,True,True,False,True,0,0
ag_news_test_001672,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1494,521,53d6b72bcee63d8c,0.125,0.2222222222222222,0.5,0.0,0.16666666666666666,0.2857142857142857,0.5,0.5,0.8,0.0,0.5,0.5,0.3347085571428571,0.6666666666666669,0.8333333333333335,0.1599206349206349,0.4,0.1002426984126984,0.05967793650793651,0.0997848412698413,0.060135793650793606,0.14583333333333331,0.25396825396825395,4,0.0928895756062673,0.24095554557700935,0.2150832118228323,-0.17737003058103978,3,True,0,True,True,False,False,Sci/Tech,True,True,True,True,2,0
ag_news_test_002935,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.95,True,False,2480,634,2d751b0fe6534263,,,0.5,,,,,,0.8,,,,0.3478970571428571,0.6666666666666669,0.8333333333333335,,,,,,,,,0,,,,,0,False,0,False,False,False,False,Business,True,False,False,True,0,0
ag_news_test_002022,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1696,587,0e31a15b0d4b24b3,0.2222222222222222,,0.3,,0.3333333333333333,,0.6666666666666666,,0.6,,0.6666666666666666,,0.2180526766071428,,,0.2777777777777778,0.6666666666666666,0.08665595238095156,0.19112182539682623,0.09466369047618978,0.183114087301588,0.2777777777777778,,2,0.46963416033522665,0.46963416033522665,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_005830,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.95,True,False,1563,560,9207ca4fe9af0fd0,0.2222222222222222,,0.4444444444444444,,0.6,,0.6666666666666666,,0.8,,1.0,,0.44884840214285704,1.0,1.0,0.4111111111111111,0.8333333333333333,0.12333998015872955,0.28777113095238155,0.12353621031745994,0.28757490079365117,0.4111111111111111,,2,0.6879106438896189,0.6879106438896189,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_000240,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.9,True,False,1461,510,8b666914e909e2f7,0.45454545454545453,,0.3,,0.625,,0.625,,0.6,,1.0,,0.2632776766071428,,,0.5397727272727273,0.8125,0.17410058830058955,0.36567213897213774,0.18077217088467223,0.35900055638805506,0.5397727272727273,,2,0.6595774809756286,0.6595774809756286,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
ag_news_test_002580,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.95,True,False,1368,478,db8df0319026cb60,0.2,,0.2222222222222222,,0.375,,0.3333333333333333,,0.4,,0.6,,0.22302999999999992,,,0.2875,0.4666666666666667,0.21730449134198987,0.07019550865801011,0.2230468704906189,0.06445312950938109,0.2875,,2,0.1189960780387571,0.1189960780387571,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
ag_news_test_006888,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,0.95,True,False,1819,675,c6f3d2bb161a278f,0.45454545454545453,,0.18181818181818182,,0.3,,0.625,,0.4,,0.6,,0.30851845107142845,,,0.37727272727272726,0.6125,0.16665900765900926,0.210613719613718,0.17961311327561458,0.19765961399711268,0.37727272727272726,,2,0.32666775640029405,0.32666775640029405,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_001195,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.9,True,False,1295,485,8cd439176bda5d21,0.3333333333333333,,0.2222222222222222,,0.375,,0.5,,0.4,,0.6,,0.10937699999999999,,,0.35416666666666663,0.55,0.17898214285714148,0.17518452380952515,0.1799832251082238,0.17418344155844284,0.35416666666666663,,2,0.24477451814752976,0.24477451814752976,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
ag_news_test_006593,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.95,True,False,1566,525,5c50e60543e74812,0.2222222222222222,,0.3,,0.3333333333333333,,0.6666666666666666,,0.6,,0.6666666666666666,,0.2900526766071428,,,0.2777777777777778,0.6666666666666666,0.11722261904761838,0.1605551587301594,0.11762103174603107,0.16015674603174673,0.2777777777777778,,2,0.4246491368148422,0.4246491368148422,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_007191,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,1.0,True,False,1594,663,2757cf2151fe66c8,,,0.625,,,,,,1.0,,,,0.42782711339285706,0.7999999999999999,0.8999999999999999,,,,,,,,,0,,,,,0,False,0,False,False,False,False,,True,False,False,True,0,0
ag_news_test_004501,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.95,True,False,1431,441,2684380cfa21fc79,0.0,,0.25,,0.2,,0.0,,0.4,,1.0,,0.16169399999999998,,,0.1,0.5,0.06205000000000056,0.03794999999999944,0.06430000000000063,0.03569999999999937,0.1,,2,0.2727272727272727,0.2727272727272727,,,1,False,0,False,False,False,False,,True,True,False,True,0,0
ag_news_test_001809,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,1.0,True,False,2333,522,3f516af7aa896f9b,0.16666666666666666,,0.375,,0.0,,1.0,,0.6,,0.0,,0.26421849999999997,,,0.08333333333333333,0.5,0.06319166666666727,0.020141666666666058,0.06678333333333386,0.016549999999999468,0.08333333333333333,,2,0.2727272727272727,0.2727272727272727,,,1,False,0,False,False,False,True,Sports,True,True,False,True,0,0
ag_news_test_000557,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1253,336,c14845c7ad6bc09d,0.2,,0.42857142857142855,,0.2,,1.0,,0.6,,1.0,,0.17481599999999994,,,0.2,1.0,0.06205000000000056,0.13794999999999946,0.0665500000000005,0.1334499999999995,0.2,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
